Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,0018-00582955,FACTURA DE COMPRA POS,,"$ 234.344,64",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00583150,FACTURA DE COMPRA POS,,"$ 50.634,49",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00583149,FACTURA DE COMPRA POS,,"$ 61.270,44",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00583499,FACTURA DE COMPRA POS,,"$ 38.494,60",17/04/2025,17/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00584068,FACTURA DE COMPRA POS,,"$ 40.881,13",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00584067,FACTURA DE COMPRA POS,,"$ 265.441,54",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00584066,FACTURA DE COMPRA POS,,"$ 3.742.832,82",17/04/2025,17/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00585585,FACTURA DE COMPRA POS,,"$ 52.037,30",17/04/2025,17/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00585583,FACTURA DE COMPRA POS,,"$ 587.157,52",17/04/2025,17/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00585584,FACTURA DE COMPRA POS,,"$ 0,01",17/04/2025,17/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00588331,FACTURA DE COMPRA POS,,"$ 27.957,76",19/04/2025,19/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00588470,FACTURA DE COMPRA POS,,"$ 2.004.614,07",19/04/2025,19/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00588346,FACTURA DE COMPRA POS,,"$ 521.591,72",19/04/2025,19/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00017685,NOTA DE CREDITO DE ,,"-$ 766.940,40",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00591962,FACTURA DE COMPRA POS,,"$ 8.923,42",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00591961,FACTURA DE COMPRA POS,,"$ 110.052,94",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00592366,FACTURA DE COMPRA POS,,"$ 920.019,64",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00592364,FACTURA DE COMPRA POS,,"$ 331.035,42",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00589983,FACTURA DE COMPRA POS,,"$ 94.234,17",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00591661,FACTURA DE COMPRA POS,,"$ 104.177,05",21/04/2025,21/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00592367,FACTURA DE COMPRA POS,,"$ 6.952,74",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00592365,FACTURA DE COMPRA POS,,"$ 469.273,27",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00591960,FACTURA DE COMPRA POS,,"$ 0,01",21/04/2025,21/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00594809,FACTURA DE COMPRA POS,,"$ 63.208,08",22/04/2025,22/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00596057,FACTURA DE COMPRA POS,,"$ 503.906,51",22/04/2025,22/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00594307,FACTURA DE COMPRA POS,,"$ 76.068,58",22/04/2025,22/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00594689,FACTURA DE COMPRA POS,,"$ 844.765,55",22/04/2025,22/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00595585,FACTURA DE COMPRA POS,,"$ 54.399,98",22/04/2025,22/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00597919,FACTURA DE COMPRA POS,,"$ 27.608,10",23/04/2025,23/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00597697,FACTURA DE COMPRA POS,,"$ 35.613,42",23/04/2025,23/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00597696,FACTURA DE COMPRA POS,,"$ 145.091,01",23/04/2025,23/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00598984,FACTURA DE COMPRA POS,,"$ 18.582,75",23/04/2025,23/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00599440,FACTURA DE COMPRA POS,,"$ 4.453,87",23/04/2025,23/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00599537,FACTURA DE COMPRA POS,,"$ 117.248,39",23/04/2025,23/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00599441,FACTURA DE COMPRA POS,,"$ 399.721,10",23/04/2025,23/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00598396,FACTURA DE COMPRA POS,,"$ 157.459,53",23/04/2025,23/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00018095,NOTA DE CREDITO DE ,,"-$ 30.449,85",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00018190,NOTA DE CREDITO DE ,,"-$ 5.534,25",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00601352,FACTURA DE COMPRA POS,,"$ 23.767,62",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00600925,FACTURA DE COMPRA POS,,"$ 19.495,70",24/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00600926,FACTURA DE COMPRA POS,,"$ 53.334,15",24/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00601172,FACTURA DE COMPRA POS,,"$ 67.434,55",24/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00603854,FACTURA DE COMPRA POS,,"$ 51.568,25",24/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00603855,FACTURA DE COMPRA POS,,"$ 105.595,31",24/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00601904,FACTURA DE COMPRA POS,,"$ 17.292,93",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00601905,FACTURA DE COMPRA POS,,"$ 16.921,04",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00603172,FACTURA DE COMPRA POS,,"$ 12.968,85",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00603171,FACTURA DE COMPRA POS,,"$ 192.611,31",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00603432,FACTURA DE COMPRA POS,,"$ 104.467,50",24/04/2025,24/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00604547,FACTURA DE COMPRA POS,,"$ 103.280,81",25/04/2025,24/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0018-00606475,FACTURA DE COMPRA POS,,"$ 44.351,45",25/04/2025,25/05/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0018-00607183,FACTURA DE COMPRA POS,,"$ 91.879,63",25/04/2025,25/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00605365,FACTURA DE COMPRA POS,,"$ 11.164,23",25/04/2025,25/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00605131,FACTURA DE COMPRA POS,,"$ 9.131,27",25/04/2025,25/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00605130,FACTURA DE COMPRA POS,,"$ 130.901,71",25/04/2025,25/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00605096,FACTURA DE COMPRA POS,,"$ 58.624,19",25/04/2025,25/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00604680,FACTURA DE COMPRA POS,,"$ 67.595,02",25/04/2025,25/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00604656,FACTURA DE COMPRA POS,,"$ 148.298,92",25/04/2025,25/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00608124,FACTURA DE COMPRA POS,,"$ 36.262,76",26/04/2025,26/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00608214,FACTURA DE COMPRA POS,,"$ 58.111,82",26/04/2025,26/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00608213,FACTURA DE COMPRA POS,,"$ 0,01",26/04/2025,26/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00608535,FACTURA DE COMPRA POS,,"$ 500.378,47",26/04/2025,26/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00608534,FACTURA DE COMPRA POS,,"$ 0,02",26/04/2025,26/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00612440,FACTURA DE COMPRA POS,,"$ 27.137,67",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0018-00610696,FACTURA DE COMPRA POS,,"$ 27.137,67",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00610695,FACTURA DE COMPRA POS,,"$ 11.436,25",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00610694,FACTURA DE COMPRA POS,,"$ 300.619,99",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00612438,FACTURA DE COMPRA POS,,"$ 0,01",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00612439,FACTURA DE COMPRA POS,,"$ 554.651,82",28/04/2025,28/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00018542,NOTA DE CREDITO DE ,,"-$ 62.148,68",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00614776,FACTURA DE COMPRA POS,,"$ 175.507,39",29/04/2025,29/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616941,FACTURA DE COMPRA POS,,"$ 22.328,47",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616245,FACTURA DE COMPRA POS,,"$ 42.073,53",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616440,FACTURA DE COMPRA POS,,"$ 83.569,92",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616587,FACTURA DE COMPRA POS,,"$ 144.549,69",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616504,FACTURA DE COMPRA POS,,"$ 15.936,91",29/04/2025,29/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616502,FACTURA DE COMPRA POS,,"$ 0,03",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00616503,FACTURA DE COMPRA POS,,"$ 96.663,09",29/04/2025,29/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00018730,NOTA DE CREDITO DE ,,"-$ 24.823,80",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00621203,FACTURA DE COMPRA POS,,"$ 47.360,98",30/04/2025,30/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00621202,FACTURA DE COMPRA POS,,"$ 27.073,54",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00618932,FACTURA DE COMPRA POS,,"$ 68.241,15",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00618931,FACTURA DE COMPRA POS,,"$ 1.955.301,70",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00619897,FACTURA DE COMPRA POS,,"$ 8.833,34",30/04/2025,30/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00620708,FACTURA DE COMPRA POS,,"$ 212.493,24",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00620709,FACTURA DE COMPRA POS,,"$ 0,01",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00620212,FACTURA DE COMPRA POS,,"$ 0,01",30/04/2025,30/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0001-02673670,NOTA DE CREDITO DE ,,"-$ 52.300,09",02/05/2025,02/05/2025,BIOSALUD CHACRAS ,LIQUIDADO,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00622273,FACTURA DE COMPRA POS,,"$ 55.595,02",02/05/2025,02/06/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0018-00622274,FACTURA DE COMPRA POS,,"$ 26.786,73",02/05/2025,02/06/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00622946,FACTURA DE COMPRA POS,,"$ 217.097,42",02/05/2025,02/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00624397,FACTURA DE COMPRA POS,,"$ 303.426,39",02/05/2025,02/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00624036,FACTURA DE COMPRA POS,,"$ 26.971,87",02/05/2025,02/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00624035,FACTURA DE COMPRA POS,,"$ 254.635,56",02/05/2025,02/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00625529,FACTURA DE COMPRA POS,,"$ 53.640,30",03/05/2025,03/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00627578,FACTURA DE COMPRA POS,,"$ 186.047,92",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00627719,FACTURA DE COMPRA POS,,"$ 240.619,01",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00627642,FACTURA DE COMPRA POS,,"$ 38.632,86",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00627641,FACTURA DE COMPRA POS,,"$ 333.625,76",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00629147,FACTURA DE COMPRA POS,,"$ 186.819,96",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00629146,FACTURA DE COMPRA POS,,"$ 0,01",05/05/2025,05/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00018925,NOTA DE CREDITO DE ,,"-$ 19.955,01",06/05/2025,06/05/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00630655,FACTURA DE COMPRA POS,,"$ 7.818,60",06/05/2025,06/06/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00633019,FACTURA DE COMPRA POS,,"$ 238.135,42",06/05/2025,06/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00631326,FACTURA DE COMPRA POS,,"$ 22.610,74",06/05/2025,06/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00631222,FACTURA DE COMPRA POS,,"$ 56.199,99",06/05/2025,06/06/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
